Category,Brand_ID,Price_USD,Target_Gender,Main_Color,Main_Metal,Main_Gem
jewelry.pendant,2.0,120.55,f,red,gold,garnet
jewelry.earring,0.0,232.74,f,red,gold,diamond
jewelry.earring,1.0,677.95,f,red,gold,diamond
jewelry.earring,1.0,575.21,f,red,gold,diamond
jewelry.ring,1.0,212.19,f,red,gold,topaz
jewelry.earring,1.0,630.0,f,white,gold,diamond
jewelry.earring,0.0,397.12,f,white,gold,diamond
jewelry.bracelet,0.0,1093.01,f,red,gold,fianit
jewelry.bracelet,0.0,604.45,f,red,gold,diamond
jewelry.earring,2.0,116.3,f,red,gold,topaz
jewelry.earring,0.0,154.66,f,white,gold,fianit
jewelry.ring,1.0,225.89,f,red,gold,topaz
jewelry.pendant,0.0,130.0,f,red,gold,topaz
jewelry.earring,0.0,397.12,f,white,gold,diamond
jewelry.ring,0.0,205.34,f,red,gold,amethyst
jewelry.earring,0.0,88.9,f,red,gold,fianit
jewelry.pendant,2.0,25.89,f,red,gold,diamond
jewelry.brooch,0.0,417.67,f,red,gold,diamond
jewelry.brooch,0.0,458.77,f,red,gold,diamond
jewelry.ring,0.0,403.97,f,white,gold,diamond
jewelry.earring,2.0,383.42,f,red,gold,fianit
jewelry.earring,0.0,149.49,f,red,gold,diamond
jewelry.ring,2.0,342.33,f,red,gold,diamond
jewelry.ring,1.0,451.92,f,red,gold,pearl
jewelry.pendant,0.0,68.36,f,white,gold,topaz
jewelry.ring,0.0,200.45,f,red,gold,diamond
jewelry.ring,1.0,424.52,f,white,gold,diamond
jewelry.pendant,1.0,102.6,f,red,gold,diamond
jewelry.pendant,1.0,95.75,f,white,gold,diamond
jewelry.pendant,1.0,95.75,f,red,gold,diamond
jewelry.pendant,1.0,109.45,f,red,gold,diamond
jewelry.pendant,1.0,109.45,f,white,gold,diamond
jewelry.pendant,1.0,109.45,f,red,gold,emerald
jewelry.pendant,1.0,132.05,f,red,gold,sapphire
jewelry.pendant,1.0,130.0,f,red,gold,diamond
jewelry.pendant,1.0,143.7,f,red,gold,ruby
jewelry.pendant,1.0,130.0,f,red,gold,diamond
jewelry.pendant,2.0,53.29,f,red,gold,diamond
jewelry.earring,2.0,143.7,f,red,gold,topaz
jewelry.earring,2.0,308.08,f,red,gold,quartz
jewelry.ring,0.0,301.23,f,white,gold,diamond
jewelry.pendant,1.0,252.05,f,red,gold,topaz
jewelry.pendant,1.0,47.81,f,red,gold,diamond
jewelry.earring,0.0,86.16,f,red,gold,fianit
jewelry.ring,1.0,324.52,f,red,gold,fianit
jewelry.earring,2.0,225.89,f,red,gold,garnet
jewelry.ring,2.0,342.33,f,red,gold,diamond
jewelry.earring,0.0,97.12,f,red,gold,fianit
jewelry.earring,0.0,97.12,f,red,gold,fianit
jewelry.earring,0.0,269.73,f,red,gold,fianit
jewelry.earring,1.0,275.21,f,red,gold,fianit
jewelry.earring,0.0,301.23,f,red,gold,diamond
jewelry.earring,1.0,257.4,f,red,gold,fianit
jewelry.earring,1.0,79.32,f,red,gold,diamond
jewelry.ring,1.0,321.78,f,red,gold,diamond
jewelry.ring,0.0,766.99,f,white,gold,diamond
jewelry.earring,1.0,245.07,f,red,gold,diamond
jewelry.earring,1.0,253.29,f,red,gold,topaz
jewelry.pendant,1.0,130.0,f,red,gold,diamond
jewelry.earring,0.0,164.25,f,red,gold,pearl
jewelry.pendant,1.0,282.05,f,red,gold,diamond
jewelry.pendant,1.0,132.05,f,red,gold,sapphire
jewelry.pendant,1.0,102.6,f,red,gold,diamond
jewelry.ring,1.0,136.85,f,red,gold,corundum_synthetic
jewelry.ring,1.0,164.25,f,red,gold,pearl
jewelry.bracelet,0.0,1076.58,f,red,gold,diamond
jewelry.ring,1.0,308.08,f,red,gold,diamond
jewelry.bracelet,2.0,641.1,f,red,gold,garnet
jewelry.bracelet,2.0,486.16,f,red,gold,garnet
jewelry.ring,2.0,568.36,f,red,gold,diamond
jewelry.pendant,2.0,157.4,f,red,gold,diamond
jewelry.ring,2.0,260.14,f,red,gold,diamond
jewelry.ring,1.0,171.1,f,red,gold,pearl
jewelry.earring,1.0,304.11,f,red,gold,pearl
jewelry.pendant,0.0,116.3,f,red,gold,garnet
jewelry.pendant,0.0,61.51,f,white,gold,fianit
jewelry.earring,0.0,135.48,f,white,gold,fianit
jewelry.earring,0.0,1301.89,f,white,gold,diamond
jewelry.earring,1.0,1390.37,f,white,gold,diamond
jewelry.earring,2.0,504.11,f,red,gold,pearl
jewelry.pendant,2.0,61.51,f,red,gold,garnet
jewelry.pendant,0.0,47.81,f,red,gold,fianit
jewelry.pendant,0.0,314.93,f,white,gold,diamond
jewelry.ring,1.0,71.1,f,red,gold,fianit
jewelry.earring,0.0,219.04,f,red,gold,topaz
jewelry.earring,0.0,561.51,f,red,gold,diamond
jewelry.earring,0.0,105.34,f,red,gold,diamond
jewelry.pendant,1.0,417.67,f,red,gold,amethyst
jewelry.earring,0.0,123.15,f,red,gold,topaz
jewelry.necklace,1.0,116.3,f,red,gold,diamond
jewelry.necklace,1.0,58.77,f,red,gold,fianit
jewelry.pendant,1.0,102.6,f,red,gold,diamond
jewelry.pendant,1.0,157.4,f,red,gold,diamond
jewelry.pendant,1.0,212.19,f,red,gold,diamond
jewelry.pendant,1.0,130.0,f,red,gold,diamond
jewelry.bracelet,0.0,1076.58,f,red,gold,diamond
jewelry.ring,0.0,273.84,f,red,gold,diamond
jewelry.ring,1.0,123.15,f,red,gold,topaz
jewelry.ring,0.0,145.62,f,red,gold,diamond
jewelry.ring,1.0,232.74,f,red,gold,topaz
jewelry.brooch,1.0,301.23,f,red,gold,diamond
jewelry.pendant,0.0,266.99,f,red,gold,diamond
jewelry.bracelet,2.0,508.22,f,red,gold,amethyst
jewelry.ring,1.0,324.52,f,red,gold,fianit
jewelry.bracelet,0.0,369.73,f,red,gold,topaz
jewelry.bracelet,2.0,513.7,f,red,gold,topaz
jewelry.pendant,0.0,116.33,f,white,gold,diamond
jewelry.earring,1.0,376.58,f,white,gold,diamond
jewelry.pendant,0.0,116.33,f,white,gold,diamond
jewelry.necklace,1.0,68.36,f,red,gold,spinel
jewelry.earring,0.0,314.93,f,red,gold,diamond
jewelry.earring,0.0,164.25,f,red,gold,topaz
jewelry.ring,0.0,134.11,f,red,gold,fianit
jewelry.ring,0.0,254.66,f,red,gold,fianit
jewelry.ring,0.0,347.81,f,red,gold,fianit
jewelry.earring,0.0,314.93,f,yellow,gold,tourmaline
jewelry.pendant,0.0,116.33,f,white,gold,diamond
jewelry.pendant,0.0,116.33,f,white,gold,diamond
jewelry.pendant,2.0,58.77,f,red,gold,diamond
jewelry.pendant,0.0,130.0,f,yellow,gold,mix
jewelry.earring,0.0,383.42,f,white,gold,diamond
jewelry.ring,2.0,123.15,f,white,gold,diamond
jewelry.pendant,0.0,116.3,f,red,gold,garnet
jewelry.earring,0.0,1294.38,f,red,gold,diamond
jewelry.ring,0.0,575.21,f,red,gold,diamond
jewelry.bracelet,1.0,171.1,f,red,gold,diamond
jewelry.pendant,1.0,136.85,f,red,gold,diamond
jewelry.earring,0.0,1294.38,f,red,gold,diamond
jewelry.earring,0.0,208.08,f,red,gold,fianit
jewelry.ring,1.0,124.52,f,red,gold,fianit
jewelry.earring,0.0,176.58,f,white,gold,diamond
jewelry.earring,1.0,499.86,f,red,gold,sapphire
jewelry.ring,0.0,302.6,f,red,gold,diamond
jewelry.earring,1.0,260.14,f,red,gold,diamond
jewelry.earring,1.0,191.64,f,red,gold,diamond
jewelry.earring,0.0,165.62,f,red,gold,fianit
jewelry.earring,1.0,1410.82,f,red,gold,pearl
jewelry.ring,0.0,145.62,f,red,gold,diamond
jewelry.ring,0.0,182.66,f,red,gold,diamond
jewelry.pendant,0.0,595.75,f,red,gold,diamond
jewelry.bracelet,1.0,180.68,f,red,gold,fianit
jewelry.earring,1.0,294.38,f,red,gold,topaz
jewelry.earring,1.0,294.38,f,red,gold,topaz
jewelry.earring,1.0,300.0,f,red,gold,mix
jewelry.earring,0.0,301.23,f,red,gold,topaz
jewelry.earring,1.0,165.62,f,red,gold,fianit
jewelry.ring,1.0,657.4,f,red,gold,diamond
jewelry.earring,0.0,362.88,f,red,gold,pearl
jewelry.pendant,0.0,157.4,f,red,gold,pearl
jewelry.earring,0.0,835.48,f,red,gold,emerald
jewelry.necklace,0.0,712.19,f,red,gold,diamond
jewelry.pendant,0.0,150.55,f,white,gold,diamond
jewelry.ring,0.0,260.14,f,red,gold,topaz
jewelry.ring,0.0,259.97,f,red,gold,diamond
jewelry.ring,1.0,328.63,f,red,gold,diamond
jewelry.necklace,1.0,198.49,f,red,gold,diamond
jewelry.bracelet,1.0,119.04,f,red,gold,diamond
jewelry.pendant,2.0,72.47,f,red,gold,diamond
jewelry.pendant,2.0,68.36,f,red,gold,diamond
jewelry.pendant,2.0,45.07,f,red,gold,diamond
jewelry.bracelet,0.0,369.73,f,red,gold,topaz
jewelry.bracelet,2.0,513.7,f,red,gold,topaz
jewelry.ring,0.0,251.92,f,red,gold,diamond
jewelry.ring,0.0,242.33,f,red,gold,diamond
jewelry.earring,1.0,760.14,f,white,gold,diamond
jewelry.earring,1.0,138.22,f,red,gold,diamond
jewelry.earring,0.0,343.7,f,red,gold,diamond
jewelry.earring,0.0,420.41,f,red,gold,diamond
jewelry.earring,0.0,198.49,f,red,gold,topaz
jewelry.earring,1.0,138.22,f,red,gold,diamond
jewelry.pendant,0.0,212.19,f,red,gold,diamond
jewelry.earring,0.0,356.03,f,red,gold,diamond
jewelry.ring,0.0,320.41,f,red,gold,diamond
jewelry.ring,0.0,766.99,f,white,gold,diamond
jewelry.earring,1.0,79.32,f,red,gold,diamond
jewelry.ring,0.0,293.01,f,red,gold,diamond
jewelry.earring,0.0,301.23,f,red,gold,topaz
jewelry.earring,0.0,198.49,f,red,gold,topaz
jewelry.earring,0.0,123.15,f,red,gold,topaz
jewelry.earring,0.0,198.49,f,red,gold,topaz
jewelry.earring,0.0,321.78,f,white,gold,sapphire
jewelry.pendant,1.0,135.48,f,red,gold,diamond
jewelry.pendant,0.0,94.38,f,red,gold,fianit
jewelry.pendant,1.0,135.48,f,red,gold,diamond
jewelry.ring,0.0,212.19,f,white,gold,diamond
jewelry.pendant,2.0,68.36,f,red,gold,diamond
jewelry.ring,0.0,251.92,f,red,gold,diamond
jewelry.bracelet,0.0,970.64,f,red,gold,diamond
jewelry.ring,0.0,438.22,f,red,gold,diamond
jewelry.ring,0.0,182.66,f,red,gold,diamond
jewelry.ring,1.0,212.19,f,red,gold,diamond
jewelry.bracelet,0.0,287.53,f,red,gold,diamond
jewelry.necklace,1.0,246.44,f,white,gold,diamond
jewelry.necklace,1.0,294.38,f,red,gold,pearl
jewelry.earring,0.0,469.92,f,red,gold,pearl
jewelry.pendant,2.0,79.32,f,red,gold,diamond
jewelry.earring,0.0,362.88,f,red,gold,pearl
jewelry.pendant,0.0,157.4,f,red,gold,pearl
jewelry.earring,0.0,287.53,f,yellow,gold,topaz
jewelry.bracelet,0.0,246.44,f,white,gold,topaz
jewelry.earring,1.0,114.93,f,red,gold,diamond
jewelry.necklace,1.0,123.15,f,red,silver,spinel
jewelry.ring,0.0,273.84,f,red,gold,diamond
jewelry.ring,1.0,253.29,f,red,gold,garnet
jewelry.brooch,1.0,6.71,f,red,silver,diamond
jewelry.ring,0.0,506.71,f,red,gold,diamond
jewelry.earring,0.0,1280.68,f,red,gold,diamond
jewelry.pendant,0.0,184.79,f,red,gold,diamond
jewelry.ring,2.0,283.42,m,red,gold,diamond
jewelry.earring,1.0,616.3,f,red,gold,diamond
jewelry.ring,1.0,520.41,f,red,gold,diamond
jewelry.ring,1.0,458.77,f,red,gold,diamond
jewelry.earring,1.0,83.42,f,red,gold,fianit
jewelry.ring,0.0,259.97,f,red,gold,diamond
jewelry.earring,0.0,228.63,f,red,gold,fianit
jewelry.ring,0.0,301.23,f,white,gold,diamond
jewelry.necklace,2.0,149.49,f,red,silver,diamond
jewelry.earring,1.0,362.88,f,red,gold,pearl
jewelry.earring,1.0,410.82,f,red,gold,pearl
jewelry.pendant,0.0,109.45,f,red,gold,pearl
jewelry.pendant,0.0,109.45,f,red,gold,pearl
jewelry.earring,1.0,362.88,f,red,gold,pearl
jewelry.earring,2.0,527.26,f,red,gold,diamond
jewelry.ring,1.0,486.16,f,white,gold,diamond
jewelry.earring,1.0,630.0,f,white,gold,diamond
jewelry.ring,1.0,486.16,f,white,gold,diamond
jewelry.ring,1.0,205.34,f,red,gold,topaz
jewelry.ring,0.0,242.9,f,red,gold,diamond
jewelry.earring,0.0,342.33,f,red,gold,topaz
jewelry.earring,2.0,168.36,f,red,gold,diamond
jewelry.earring,0.0,534.11,f,white,gold,pearl
jewelry.pendant,2.0,46.44,f,red,gold,diamond
jewelry.ring,1.0,760.14,f,white,gold,diamond
jewelry.earring,1.0,513.56,f,white,gold,diamond
jewelry.earring,1.0,465.62,f,white,gold,diamond
jewelry.earring,0.0,287.53,f,yellow,gold,tourmaline
jewelry.earring,1.0,513.56,f,white,gold,diamond
jewelry.necklace,1.0,198.49,f,red,gold,diamond
jewelry.ring,0.0,215.14,f,white,gold,diamond
jewelry.earring,0.0,657.4,f,white,gold,diamond
jewelry.earring,0.0,317.67,f,red,gold,diamond
jewelry.bracelet,0.0,293.01,f,red,gold,diamond
jewelry.earring,0.0,397.12,f,white,gold,diamond
jewelry.earring,0.0,287.53,f,red,gold,amethyst
jewelry.pendant,0.0,40.96,f,red,gold,sapphire
jewelry.earring,1.0,403.97,f,red,gold,topaz
jewelry.earring,1.0,314.93,f,red,gold,topaz
jewelry.ring,1.0,520.41,f,red,gold,diamond
jewelry.earring,0.0,113.56,f,white,gold,diamond
jewelry.ring,1.0,265.75,f,red,gold,mix
jewelry.earring,1.0,582.05,f,red,gold,diamond
jewelry.ring,2.0,102.6,f,red,gold,amethyst
jewelry.ring,1.0,314.93,f,red,gold,diamond
jewelry.ring,1.0,328.63,f,red,gold,diamond
jewelry.souvenir,1.0,113.56,f,red,silver,diamond
jewelry.earring,0.0,113.56,f,yellow,gold,diamond
jewelry.pendant,2.0,83.42,f,red,gold,diamond
jewelry.pendant,2.0,95.75,f,red,gold,topaz
jewelry.bracelet,2.0,513.7,f,red,gold,topaz
jewelry.ring,0.0,335.48,f,white,gold,diamond
jewelry.pendant,1.0,157.4,f,red,gold,diamond
jewelry.ring,0.0,215.14,f,white,gold,diamond
jewelry.ring,0.0,188.7,f,white,gold,diamond
jewelry.earring,1.0,294.38,f,red,gold,topaz
jewelry.ring,0.0,547.81,f,white,gold,diamond
jewelry.pendant,0.0,266.99,f,red,gold,diamond
jewelry.pendant,1.0,424.52,f,red,gold,diamond
jewelry.ring,0.0,268.63,f,red,gold,diamond
jewelry.pendant,1.0,424.52,f,red,gold,diamond
jewelry.ring,0.0,259.97,f,red,gold,diamond
jewelry.ring,0.0,321.78,f,red,gold,diamond
jewelry.earring,0.0,356.03,f,red,gold,diamond
jewelry.earring,2.0,1257.53,f,red,gold,garnet
jewelry.ring,0.0,506.71,f,red,gold,diamond
jewelry.pendant,1.0,232.74,f,white,gold,diamond
jewelry.ring,0.0,321.78,f,white,gold,diamond
jewelry.earring,0.0,308.08,f,red,gold,diamond
jewelry.earring,1.0,246.44,f,red,gold,topaz
jewelry.pendant,1.0,130.0,f,red,gold,diamond
jewelry.ring,2.0,283.42,m,red,gold,diamond
jewelry.ring,0.0,268.63,f,red,gold,diamond
jewelry.earring,1.0,513.56,f,white,gold,diamond
jewelry.pendant,1.0,97.12,f,red,gold,diamond
jewelry.pendant,2.0,68.36,f,red,gold,diamond
jewelry.ring,1.0,458.77,f,red,gold,diamond
jewelry.earring,1.0,801.23,f,red,gold,diamond
jewelry.ring,1.0,520.41,f,red,gold,diamond
jewelry.earring,1.0,650.55,f,red,gold,diamond
jewelry.ring,0.0,316.3,f,white,gold,fianit
jewelry.ring,2.0,464.11,f,red,gold,diamond
jewelry.ring,0.0,403.97,f,white,gold,diamond
jewelry.earring,1.0,119.04,f,red,gold,fianit
jewelry.ring,2.0,225.89,f,red,gold,diamond
jewelry.ring,2.0,283.42,m,red,gold,diamond
jewelry.pendant,1.0,106.71,f,red,gold,diamond
jewelry.ring,1.0,725.89,f,red,gold,diamond
jewelry.earring,1.0,472.47,f,red,gold,diamond
jewelry.ring,0.0,493.01,f,white,gold,diamond
jewelry.pendant,0.0,43.7,f,red,gold,fianit
jewelry.ring,1.0,324.52,f,red,gold,fianit
jewelry.bracelet,0.0,290.88,f,red,gold,diamond
jewelry.ring,0.0,205.34,f,white,gold,diamond
jewelry.ring,0.0,321.78,f,white,gold,diamond
jewelry.ring,0.0,182.66,f,red,gold,diamond
jewelry.earring,0.0,280.68,f,red,gold,corundum_synthetic
jewelry.earring,0.0,273.84,f,red,gold,garnet
jewelry.earring,1.0,314.93,f,red,gold,garnet
jewelry.bracelet,0.0,151.92,f,white,gold,fianit
jewelry.pendant,0.0,369.73,f,red,gold,diamond
jewelry.earring,1.0,472.47,f,red,gold,diamond
jewelry.ring,0.0,488.9,f,red,gold,diamond
jewelry.necklace,1.0,369.73,f,red,gold,diamond
jewelry.earring,1.0,417.67,f,white,gold,diamond
jewelry.ring,1.0,972.47,f,red,gold,topaz
jewelry.ring,0.0,506.71,f,white,gold,diamond
jewelry.ring,0.0,119.77,f,red,gold,diamond
jewelry.ring,0.0,273.84,f,red,gold,diamond
jewelry.pendant,2.0,79.32,f,red,gold,diamond
jewelry.pendant,1.0,110.82,f,red,gold,diamond
jewelry.earring,0.0,97.12,f,red,gold,fianit
jewelry.earring,1.0,138.22,f,red,gold,diamond
jewelry.pendant,1.0,157.4,f,white,gold,diamond
jewelry.earring,0.0,102.6,f,red,gold,fianit
jewelry.ring,1.0,328.63,f,red,gold,diamond
jewelry.earring,1.0,82.05,f,red,gold,garnet
jewelry.pendant,1.0,308.08,f,red,gold,diamond
jewelry.pendant,1.0,308.08,f,red,gold,diamond
jewelry.ring,0.0,438.22,f,red,gold,diamond
jewelry.ring,0.0,486.16,f,red,gold,diamond
jewelry.bracelet,0.0,1093.01,f,red,gold,fianit
jewelry.bracelet,0.0,662.84,f,red,gold,diamond
jewelry.ring,0.0,1082.05,f,red,gold,diamond
jewelry.earring,0.0,1198.49,f,red,gold,diamond
jewelry.pendant,1.0,1006.85,f,red,gold,amethyst
jewelry.earring,1.0,265.62,f,red,gold,diamond
jewelry.earring,1.0,387.53,f,red,gold,diamond
jewelry.ring,1.0,1746.44,f,red,gold,sitall
jewelry.earring,2.0,87.53,f,red,gold,diamond
jewelry.pendant,2.0,123.15,f,red,gold,fianit
jewelry.pendant,2.0,123.15,f,red,gold,fianit
jewelry.pendant,1.0,97.12,f,red,gold,diamond
jewelry.ring,1.0,766.99,f,yellow,gold,diamond
jewelry.ring,1.0,1006.71,f,yellow,gold,diamond
jewelry.earring,1.0,1061.51,f,yellow,gold,diamond
jewelry.earring,0.0,154.66,f,white,gold,fianit
jewelry.earring,0.0,154.66,f,white,gold,fianit
jewelry.ring,1.0,369.73,f,red,gold,diamond
jewelry.pendant,1.0,95.75,f,red,gold,diamond
jewelry.pendant,1.0,266.99,f,red,gold,diamond
jewelry.pendant,1.0,410.82,f,red,gold,diamond
jewelry.earring,1.0,383.42,f,white,gold,sapphire
jewelry.earring,0.0,1301.89,f,white,gold,diamond
jewelry.earring,1.0,212.19,f,red,gold,fianit
jewelry.pendant,1.0,643.7,f,red,gold,diamond
jewelry.ring,0.0,547.81,f,white,gold,diamond
jewelry.earring,0.0,356.03,f,yellow,gold,diamond
jewelry.earring,0.0,325.89,f,red,gold,fianit
jewelry.brooch,0.0,154.29,f,red,gold,fianit
jewelry.pendant,2.0,138.22,f,red,gold,diamond
jewelry.pendant,1.0,65.62,f,red,gold,fianit
jewelry.bracelet,0.0,212.19,f,red,gold,topaz
jewelry.necklace,1.0,116.3,f,red,gold,diamond
jewelry.pendant,2.0,60.14,f,red,gold,diamond
jewelry.pendant,0.0,47.81,f,red,gold,diamond
jewelry.pendant,0.0,45.07,f,red,gold,fianit
jewelry.ring,0.0,445.07,f,white,gold,diamond
jewelry.bracelet,0.0,604.45,f,red,gold,diamond
jewelry.earring,1.0,467.12,f,red,gold,topaz
jewelry.earring,0.0,339.59,f,white,gold,diamond
jewelry.earring,1.0,79.32,f,red,gold,diamond
jewelry.earring,1.0,467.12,f,red,gold,topaz
jewelry.ring,0.0,321.78,f,red,gold,diamond
jewelry.ring,1.0,194.77,f,red,gold,diamond
jewelry.ring,2.0,499.86,f,red,gold,diamond
jewelry.pendant,0.0,82.05,f,red,gold,diamond
jewelry.ring,1.0,493.01,f,white,gold,diamond
jewelry.ring,0.0,205.34,f,red,gold,fianit
jewelry.bracelet,0.0,208.08,f,white,gold,fianit
jewelry.earring,0.0,328.63,f,red,gold,diamond
jewelry.ring,0.0,273.84,f,red,gold,diamond
jewelry.earring,0.0,149.32,f,red,gold,fianit
jewelry.ring,1.0,657.4,f,red,gold,diamond
jewelry.earring,0.0,753.29,f,red,gold,diamond
jewelry.ring,0.0,677.95,f,red,gold,diamond
jewelry.ring,1.0,369.73,f,red,gold,mix
jewelry.ring,1.0,712.19,f,red,gold,diamond
jewelry.earring,1.0,958.77,f,red,gold,diamond
jewelry.ring,0.0,445.07,f,white,gold,diamond
jewelry.ring,0.0,335.48,f,red,gold,diamond
jewelry.earring,0.0,273.84,f,white,gold,diamond
jewelry.bracelet,0.0,691.64,f,red,gold,diamond
jewelry.bracelet,0.0,684.79,f,red,gold,sapphire
jewelry.pendant,0.0,369.73,f,red,gold,diamond
jewelry.earring,2.0,72.47,f,red,gold,diamond
jewelry.ring,0.0,209.81,f,red,gold,diamond
jewelry.ring,0.0,205.34,f,red,gold,amethyst
jewelry.earring,0.0,239.59,f,red,gold,amethyst
jewelry.ring,0.0,335.48,f,white,gold,diamond
jewelry.ring,1.0,128.63,f,red,gold,diamond
jewelry.earring,0.0,83.42,f,white,gold,fianit
jewelry.ring,0.0,251.92,f,red,gold,diamond
jewelry.ring,0.0,213.56,f,red,gold,diamond
jewelry.pendant,0.0,47.81,f,red,gold,diamond
jewelry.pendant,0.0,45.07,f,red,gold,fianit
jewelry.pendant,2.0,60.14,f,red,gold,diamond
jewelry.ring,0.0,253.29,f,red,gold,sapphire
jewelry.ring,1.0,883.42,f,white,gold,diamond
jewelry.earring,1.0,79.32,f,red,gold,diamond
jewelry.pendant,2.0,130.0,f,red,gold,diamond
jewelry.earring,1.0,79.32,f,red,gold,diamond
jewelry.pendant,0.0,51.92,f,red,gold,fianit
jewelry.ring,0.0,472.47,f,red,gold,diamond
jewelry.ring,0.0,200.45,f,red,gold,diamond
jewelry.ring,1.0,753.29,f,red,gold,diamond
jewelry.earring,1.0,198.49,f,red,gold,diamond
jewelry.ring,0.0,158.77,f,red,gold,fianit
jewelry.ring,0.0,134.11,f,red,gold,fianit
jewelry.bracelet,0.0,221.78,f,red,gold,fianit
jewelry.earring,2.0,213.7,f,red,gold,pearl
jewelry.earring,1.0,273.84,f,red,gold,diamond
jewelry.earring,1.0,417.67,f,white,gold,diamond
jewelry.ring,0.0,242.9,f,red,gold,diamond
jewelry.pendant,0.0,157.4,f,red,gold,topaz
jewelry.ring,1.0,301.23,f,red,gold,topaz
jewelry.earring,0.0,238.22,f,red,gold,fianit
jewelry.earring,1.0,273.84,f,red,gold,amethyst
jewelry.earring,1.0,355.75,f,red,gold,diamond
jewelry.earring,1.0,239.59,f,red,gold,diamond
jewelry.earring,0.0,356.03,f,white,gold,diamond
jewelry.earring,0.0,266.99,f,white,gold,diamond
jewelry.earring,1.0,266.99,f,white,gold,diamond
jewelry.earring,1.0,467.12,f,red,gold,topaz
jewelry.pendant,1.0,602.6,f,red,gold,topaz
jewelry.ring,2.0,116.3,f,red,gold,topaz
jewelry.pendant,0.0,76.58,f,red,gold,diamond
jewelry.earring,1.0,320.96,f,white,gold,diamond
jewelry.ring,0.0,321.78,f,white,gold,diamond
jewelry.ring,0.0,145.62,f,red,gold,diamond
jewelry.ring,1.0,753.29,f,red,gold,diamond
jewelry.earring,0.0,149.32,f,red,gold,fianit
jewelry.necklace,1.0,503.15,f,white,gold,diamond
jewelry.necklace,1.0,503.15,f,white,gold,diamond
jewelry.necklace,1.0,503.15,f,white,gold,diamond
jewelry.necklace,1.0,503.15,f,white,gold,diamond
jewelry.pendant,0.0,245.07,f,red,gold,fianit
jewelry.ring,1.0,493.01,f,white,gold,diamond
jewelry.earring,1.0,856.03,f,white,gold,diamond
jewelry.necklace,1.0,503.15,f,white,gold,diamond
jewelry.ring,0.0,273.84,f,red,gold,diamond
jewelry.bracelet,2.0,513.7,f,red,gold,topaz
jewelry.pendant,2.0,120.55,f,red,gold,garnet
jewelry.necklace,1.0,58.77,f,red,gold,fianit
jewelry.ring,1.0,336.38,f,red,gold,diamond
jewelry.earring,0.0,317.67,f,red,gold,diamond
jewelry.earring,0.0,493.01,f,red,gold,pearl
jewelry.earring,2.0,87.53,f,red,gold,diamond
jewelry.ring,1.0,114.93,f,red,gold,diamond
jewelry.ring,0.0,321.78,f,white,gold,diamond
jewelry.pendant,0.0,232.74,f,red,gold,diamond
jewelry.earring,2.0,317.67,f,red,gold,diamond
jewelry.pendant,1.0,157.4,f,white,gold,diamond
jewelry.earring,0.0,417.67,f,red,gold,diamond
jewelry.earring,0.0,161.51,f,white,gold,fianit
jewelry.necklace,0.0,350.55,f,red,gold,diamond
jewelry.necklace,1.0,198.49,f,red,gold,diamond
jewelry.ring,0.0,225.89,f,white,gold,diamond
jewelry.ring,1.0,657.4,f,red,gold,diamond
jewelry.ring,0.0,766.99,f,red,gold,diamond
jewelry.earring,0.0,210.82,f,red,gold,fianit
jewelry.earring,0.0,228.63,f,red,gold,fianit
jewelry.earring,0.0,417.67,f,red,gold,diamond
jewelry.brooch,1.0,623.01,f,red,gold,diamond
jewelry.pendant,1.0,95.75,f,white,gold,diamond
jewelry.earring,0.0,123.15,f,red,gold,topaz
jewelry.earring,0.0,243.7,f,white,gold,diamond
jewelry.earring,0.0,234.11,f,white,gold,diamond
jewelry.ring,0.0,445.07,f,white,gold,diamond
jewelry.pendant,0.0,219.04,f,white,gold,diamond
jewelry.pendant,0.0,205.34,f,white,gold,diamond
jewelry.ring,1.0,1396.29,f,red,gold,amethyst
jewelry.pendant,0.0,102.6,f,white,gold,sapphire
jewelry.ring,0.0,335.48,f,white,gold,diamond
jewelry.pendant,1.0,95.75,f,white,gold,diamond
jewelry.pendant,1.0,109.45,f,white,gold,diamond
jewelry.ring,0.0,273.84,f,red,gold,diamond
jewelry.earring,0.0,362.88,f,red,gold,diamond
jewelry.pendant,1.0,188.9,f,red,gold,diamond
jewelry.ring,0.0,200.45,f,red,gold,diamond
jewelry.ring,1.0,342.33,f,red,gold,diamond
jewelry.earring,1.0,145.07,f,red,gold,fianit
jewelry.ring,0.0,431.37,f,red,gold,diamond
jewelry.ring,2.0,216.3,f,red,gold,diamond
jewelry.ring,0.0,188.7,f,white,gold,diamond
jewelry.earring,0.0,499.86,f,red,gold,diamond
jewelry.ring,0.0,314.93,f,white,gold,diamond
jewelry.ring,2.0,311.37,f,red,gold,diamond
jewelry.ring,0.0,347.81,f,red,gold,fianit
jewelry.earring,0.0,119.04,f,red,gold,diamond
jewelry.bracelet,0.0,162.88,f,red,gold,fianit
jewelry.earring,0.0,876.58,f,red,gold,diamond
jewelry.pendant,1.0,171.1,f,red,gold,diamond
jewelry.bracelet,0.0,161.51,f,red,gold,fianit
jewelry.necklace,1.0,198.49,f,red,gold,diamond
jewelry.bracelet,1.0,171.1,f,red,gold,diamond
jewelry.bracelet,1.0,171.1,f,red,gold,diamond
jewelry.pendant,0.0,75.21,f,red,gold,sapphire
